Date,Open,Close,Return Close day vs Close previous day
"Sep 03, 2019","2,909.01","2,906.27",-0.69%
"Aug 30, 2019","2,937.09","2,926.46",0.06%
"Aug 29, 2019","2,910.37","2,924.58",1.27%
"Aug 28, 2019","2,861.28","2,887.94",0.65%
"Aug 27, 2019","2,893.14","2,869.16",-0.32%
"Aug 26, 2019","2,866.70","2,878.38",1.10%
"Aug 23, 2019","2,911.07","2,847.11",-2.59%
"Aug 22, 2019","2,930.94","2,922.95",-0.05%
"Aug 21, 2019","2,922.04","2,924.43",0.82%
"Aug 20, 2019","2,919.01","2,900.51",-0.79%
"Aug 19, 2019","2,913.48","2,923.65",1.21%
"Aug 16, 2019","2,864.74","2,888.68",1.44%
"Aug 15, 2019","2,846.20","2,847.60",0.25%
"Aug 14, 2019","2,894.15","2,840.60",-2.93%
"Aug 13, 2019","2,880.72","2,926.32",1.51%
"Aug 12, 2019","2,907.07","2,882.70",-1.23%
"Aug 09, 2019","2,930.51","2,918.65",-0.66%
"Aug 08, 2019","2,896.21","2,938.09",1.88%
"Aug 07, 2019","2,858.65","2,883.98",0.08%
"Aug 06, 2019","2,861.18","2,881.77",1.30%
"Aug 05, 2019","2,898.07","2,844.74",-2.98%
"Aug 02, 2019","2,943.90","2,932.05",-0.73%
"Aug 01, 2019","2,980.32","2,953.56",-0.90%
"Jul 31, 2019","3,016.22","2,980.38",-1.09%
"Jul 30, 2019","3,007.66","3,013.18",-0.26%
"Jul 29, 2019","3,024.47","3,020.97",-0.16%
"Jul 26, 2019","3,013.25","3,025.86",0.74%
"Jul 25, 2019","3,016.26","3,003.67",-0.53%
"Jul 24, 2019","2,998.77","3,019.56",0.47%
"Jul 23, 2019","2,994.74","3,005.47",0.68%
"Jul 22, 2019","2,981.93","2,985.03",0.28%
"Jul 19, 2019","3,004.26","2,976.61",-0.62%
"Jul 18, 2019","2,978.87","2,995.11",0.36%
"Jul 17, 2019","3,005.10","2,984.42",-0.65%
"Jul 16, 2019","3,012.13","3,004.04",-0.34%
"Jul 15, 2019","3,017.80","3,014.30",0.02%
"Jul 12, 2019","3,003.36","3,013.77",0.46%
"Jul 11, 2019","2,999.62","2,999.91",0.23%
"Jul 10, 2019","2,989.30","2,993.07",0.45%
"Jul 09, 2019","2,965.52","2,979.63",0.12%
"Jul 08, 2019","2,979.77","2,975.95",-0.48%
"Jul 05, 2019","2,984.25","2,990.41",-0.18%
"Jul 03, 2019","2,978.08","2,995.82",0.77%
"Jul 02, 2019","2,964.66","2,973.01",0.29%
"Jul 01, 2019","2,971.41","2,964.33",0.77%
"Jun 28, 2019","2,932.94","2,941.76",0.58%
"Jun 27, 2019","2,919.66","2,924.92",0.38%
"Jun 26, 2019","2,926.07","2,913.78",-0.12%
"Jun 25, 2019","2,945.78","2,917.38",-0.95%
"Jun 24, 2019","2,951.42","2,945.35",-0.17%
"Jun 21, 2019","2,952.71","2,950.46",-0.13%
"Jun 20, 2019","2,949.60","2,954.18",0.95%
"Jun 19, 2019","2,920.55","2,926.46",0.30%
"Jun 18, 2019","2,906.71","2,917.75",0.97%
"Jun 17, 2019","2,889.75","2,889.67",0.09%
"Jun 14, 2019","2,886.82","2,886.98",-0.16%
"Jun 13, 2019","2,886.24","2,891.64",0.41%
"Jun 12, 2019","2,882.73","2,879.84",-0.20%
"Jun 11, 2019","2,903.27","2,885.72",-0.03%
"Jun 10, 2019","2,885.83","2,886.73",0.47%
"Jun 07, 2019","2,852.87","2,873.34",1.05%
"Jun 06, 2019","2,828.51","2,843.49",0.61%
"Jun 05, 2019","2,818.09","2,826.15",0.82%
"Jun 04, 2019","2,762.64","2,803.27",2.14%
"Jun 03, 2019","2,751.53","2,744.45",-0.28%
"May 31, 2019","2,766.15","2,752.06",-1.32%
"May 30, 2019","2,786.94","2,788.86",0.21%
"May 29, 2019","2,790.25","2,783.02",-0.69%
"May 28, 2019","2,830.03","2,802.39",-0.84%
"May 24, 2019","2,832.41","2,826.06",0.14%
"May 23, 2019","2,836.70","2,822.24",-1.19%
"May 22, 2019","2,856.06","2,856.27",-0.28%
"May 21, 2019","2,854.02","2,864.36",0.85%
"May 20, 2019","2,841.94","2,840.23",-0.67%
"May 17, 2019","2,858.60","2,859.53",-0.58%
"May 16, 2019","2,855.80","2,876.32",0.89%
"May 15, 2019","2,820.38","2,850.96",0.58%
"May 14, 2019","2,820.12","2,834.41",0.80%
"May 13, 2019","2,840.19","2,811.87",-2.41%
"May 10, 2019","2,863.10","2,881.40",0.37%
"May 09, 2019","2,859.84","2,870.72",-0.30%
"May 08, 2019","2,879.61","2,879.42",-0.16%
"May 07, 2019","2,913.03","2,884.05",-1.65%
"May 06, 2019","2,908.89","2,932.47",-0.45%
"May 03, 2019","2,929.21","2,945.64",0.96%
"May 02, 2019","2,922.16","2,917.52",-0.21%
"May 01, 2019","2,952.33","2,923.73",-0.75%
"Apr 30, 2019","2,937.14","2,945.83",0.10%
"Apr 29, 2019","2,940.58","2,943.03",0.11%
"Apr 26, 2019","2,925.81","2,939.88",0.47%
"Apr 25, 2019","2,928.99","2,926.17",-0.04%
"Apr 24, 2019","2,934.00","2,927.25",-0.22%
"Apr 23, 2019","2,909.99","2,933.68",0.88%
"Apr 22, 2019","2,898.78","2,907.97",0.10%
"Apr 18, 2019","2,904.81","2,905.03",0.16%
"Apr 17, 2019","2,916.04","2,900.45",-0.23%
"Apr 16, 2019","2,912.26","2,907.06",0.05%
"Apr 15, 2019","2,908.32","2,905.58",-0.06%
"Apr 12, 2019","2,900.86","2,907.41",0.66%
"Apr 11, 2019","2,891.92","2,888.32",0.00%
"Apr 10, 2019","2,881.37","2,888.21",0.35%
"Apr 09, 2019","2,886.58","2,878.20",-0.61%
"Apr 08, 2019","2,888.46","2,895.77",0.10%
"Apr 05, 2019","2,884.16","2,892.74",0.46%
"Apr 04, 2019","2,873.99","2,879.39",0.21%
"Apr 03, 2019","2,876.09","2,873.40",0.21%
"Apr 02, 2019","2,868.24","2,867.24",0.00%
"Apr 01, 2019","2,848.63","2,867.19",1.16%
"Mar 29, 2019","2,828.27","2,834.40",0.67%
"Mar 28, 2019","2,809.40","2,815.44",0.36%
"Mar 27, 2019","2,819.72","2,805.37",-0.46%
"Mar 26, 2019","2,812.66","2,818.46",0.72%
"Mar 25, 2019","2,796.01","2,798.36",-0.08%
"Mar 22, 2019","2,844.52","2,800.71",-1.90%
"Mar 21, 2019","2,819.72","2,854.88",1.09%
"Mar 20, 2019","2,831.34","2,824.23",-0.29%
"Mar 19, 2019","2,840.76","2,832.57",-0.01%
"Mar 18, 2019","2,822.61","2,832.94",0.37%
"Mar 15, 2019","2,810.79","2,822.48",0.50%
"Mar 14, 2019","2,810.38","2,808.48",-0.09%
"Mar 13, 2019","2,799.78","2,810.92",0.69%
"Mar 12, 2019","2,787.34","2,791.52",0.30%
"Mar 11, 2019","2,747.61","2,783.30",1.47%
"Mar 08, 2019","2,730.79","2,743.07",-0.21%
"Mar 07, 2019","2,766.53","2,748.93",-0.81%
"Mar 06, 2019","2,790.27","2,771.45",-0.65%
"Mar 05, 2019","2,794.41","2,789.65",-0.11%
"Mar 04, 2019","2,814.37","2,792.81",-0.39%
"Mar 01, 2019","2,798.22","2,803.69",0.69%
"Feb 28, 2019","2,788.11","2,784.49",-0.28%
"Feb 27, 2019","2,787.50","2,792.38",-0.05%
"Feb 26, 2019","2,792.36","2,793.90",-0.08%
"Feb 25, 2019","2,804.35","2,796.11",0.12%
"Feb 22, 2019","2,780.67","2,792.67",0.64%
"Feb 21, 2019","2,780.24","2,774.88",-0.35%
"Feb 20, 2019","2,779.05","2,784.70",0.18%
"Feb 19, 2019","2,769.28","2,779.76",0.15%
"Feb 15, 2019","2,760.24","2,775.60",1.09%
"Feb 14, 2019","2,743.50","2,745.73",-0.27%
"Feb 13, 2019","2,750.30","2,753.03",0.30%
"Feb 12, 2019","2,722.61","2,744.73",1.29%
"Feb 11, 2019","2,712.40","2,709.80",0.07%
"Feb 08, 2019","2,692.36","2,707.88",0.07%
"Feb 07, 2019","2,717.53","2,706.05",-0.94%
"Feb 06, 2019","2,735.05","2,731.61",-0.22%
"Feb 05, 2019","2,728.34","2,737.70",0.47%
"Feb 04, 2019","2,706.49","2,724.87",0.68%
"Feb 01, 2019","2,702.32","2,706.53",0.09%
"Jan 31, 2019","2,685.49","2,704.10",0.86%
"Jan 30, 2019","2,653.62","2,681.05",1.55%
"Jan 29, 2019","2,644.89","2,640.00",-0.15%
"Jan 28, 2019","2,644.97","2,643.85",-0.78%
"Jan 25, 2019","2,657.44","2,664.76",0.85%
"Jan 24, 2019","2,638.84","2,642.33",0.14%
"Jan 23, 2019","2,643.48","2,638.70",0.22%
"Jan 22, 2019","2,657.88","2,632.90",-1.42%
"Jan 18, 2019","2,651.27","2,670.71",1.32%
"Jan 17, 2019","2,609.28","2,635.96",0.76%
"Jan 16, 2019","2,614.75","2,616.10",0.22%
"Jan 15, 2019","2,585.10","2,610.30",1.07%
"Jan 14, 2019","2,580.31","2,582.61",-0.53%
"Jan 11, 2019","2,588.11","2,596.26",-0.01%
"Jan 10, 2019","2,573.51","2,596.64",0.45%
"Jan 09, 2019","2,580.00","2,584.96",0.41%
"Jan 08, 2019","2,568.11","2,574.41",0.97%
"Jan 07, 2019","2,535.61","2,549.69",0.70%
"Jan 04, 2019","2,474.33","2,531.94",3.43%
"Jan 03, 2019","2,491.92","2,447.89",-2.48%
"Jan 02, 2019","2,476.96","2,510.03",0.13%
"Dec 31, 2018","2,498.94","2,506.85",0.85%
"Dec 28, 2018","2,498.77","2,485.74",-0.12%
"Dec 27, 2018","2,442.50","2,488.83",0.86%
"Dec 26, 2018","2,363.12","2,467.70",4.96%
"Dec 24, 2018","2,400.56","2,351.10",-2.71%
"Dec 21, 2018","2,465.38","2,416.62",-2.06%
"Dec 20, 2018","2,496.77","2,467.42",-1.58%
"Dec 19, 2018","2,547.05","2,506.96",-1.54%
"Dec 18, 2018","2,559.90","2,546.16",0.01%
"Dec 17, 2018","2,590.75","2,545.94",-2.08%
"Dec 14, 2018","2,629.68","2,599.95",-1.91%
"Dec 13, 2018","2,658.70","2,650.54",-0.02%
"Dec 12, 2018","2,658.23","2,651.07",0.54%
"Dec 11, 2018","2,664.44","2,636.78",-0.04%
"Dec 10, 2018","2,630.86","2,637.72",0.18%
"Dec 07, 2018","2,691.26","2,633.08",-2.33%
"Dec 06, 2018","2,663.51","2,695.95",-0.15%
"Dec 04, 2018","2,782.43","2,700.06",-3.24%
"Dec 03, 2018","2,790.50","2,790.37",1.09%
"Nov 30, 2018","2,737.76","2,760.17",0.82%
"Nov 29, 2018","2,736.97","2,737.80",-0.22%
"Nov 28, 2018","2,691.45","2,743.79",2.30%
"Nov 27, 2018","2,663.75","2,682.17",0.33%
"Nov 26, 2018","2,649.97","2,673.45",1.55%
"Nov 23, 2018","2,633.36","2,632.56",-0.66%
"Nov 21, 2018","2,657.74","2,649.93",0.30%
"Nov 20, 2018","2,654.60","2,641.89",-1.82%
"Nov 19, 2018","2,730.74","2,690.73",-1.66%
"Nov 16, 2018","2,718.54","2,736.27",0.22%
"Nov 15, 2018","2,693.52","2,730.20",1.06%
"Nov 14, 2018","2,737.90","2,701.58",-0.76%
"Nov 13, 2018","2,730.05","2,722.18",-0.15%
"Nov 12, 2018","2,773.93","2,726.22",-1.97%
"Nov 09, 2018","2,794.10","2,781.01",-0.92%
"Nov 08, 2018","2,806.38","2,806.83",-0.25%
"Nov 07, 2018","2,774.13","2,813.89",2.12%
"Nov 06, 2018","2,738.40","2,755.45",0.63%
"Nov 05, 2018","2,726.37","2,738.31",0.56%
"Nov 02, 2018","2,745.45","2,723.06",-0.63%
"Nov 01, 2018","2,717.58","2,740.37",1.06%
"Oct 31, 2018","2,705.60","2,711.74",1.09%
"Oct 30, 2018","2,640.68","2,682.63",1.57%
"Oct 29, 2018","2,682.65","2,641.25",-0.66%
"Oct 26, 2018","2,667.86","2,658.69",-1.73%
"Oct 25, 2018","2,674.88","2,705.57",1.86%
"Oct 24, 2018","2,737.87","2,656.10",-3.09%
"Oct 23, 2018","2,721.03","2,740.69",-0.55%
"Oct 22, 2018","2,773.94","2,755.88",-0.43%
"Oct 19, 2018","2,775.66","2,767.78",-0.04%
"Oct 18, 2018","2,802.00","2,768.78",-1.44%
"Oct 17, 2018","2,811.67","2,809.21",-0.03%
"Oct 16, 2018","2,767.05","2,809.92",2.15%
"Oct 15, 2018","2,763.83","2,750.79",-0.59%
"Oct 12, 2018","2,770.54","2,767.13",1.42%
"Oct 11, 2018","2,776.87","2,728.37",-2.06%
"Oct 10, 2018","2,873.90","2,785.68",-3.29%
"Oct 09, 2018","2,882.51","2,880.34",-0.14%
"Oct 08, 2018","2,877.53","2,884.43",-0.04%
"Oct 05, 2018","2,902.54","2,885.57",-0.55%
"Oct 04, 2018","2,919.35","2,901.61",-0.82%
"Oct 03, 2018","2,931.69","2,925.51",0.07%
"Oct 02, 2018","2,923.80","2,923.43",-0.04%
"Oct 01, 2018","2,926.29","2,924.59",0.36%
"Sep 28, 2018","2,910.03","2,913.98",0.00%
"Sep 27, 2018","2,911.65","2,914.00",0.28%
"Sep 26, 2018","2,916.98","2,905.97",-0.33%
"Sep 25, 2018","2,921.75","2,915.56",-0.13%
"Sep 24, 2018","2,921.83","2,919.37",-0.35%
"Sep 21, 2018","2,936.76","2,929.67",-0.04%
"Sep 20, 2018","2,919.73","2,930.75",0.78%
"Sep 19, 2018","2,906.60","2,907.95",0.13%
"Sep 18, 2018","2,890.74","2,904.31",0.54%
"Sep 17, 2018","2,903.83","2,888.80",-0.56%
"Sep 14, 2018","2,906.38","2,904.98",0.03%
"Sep 13, 2018","2,896.85","2,904.18",0.53%
"Sep 12, 2018","2,888.29","2,888.92",0.04%
"Sep 11, 2018","2,871.57","2,887.89",0.37%
"Sep 10, 2018","2,881.39","2,877.13",0.19%
"Sep 07, 2018","2,868.26","2,871.68",-0.22%
"Sep 06, 2018","2,888.64","2,878.05",-0.37%
"Sep 05, 2018","2,891.59","2,888.60",-0.28%
"Sep 04, 2018","2,896.96","2,896.72",-0.17%
"Aug 31, 2018","2,898.37","2,901.52",0.01%
"Aug 30, 2018","2,908.94","2,901.13",-0.44%
"Aug 29, 2018","2,900.62","2,914.04",0.57%
"Aug 28, 2018","2,901.45","2,897.52",0.03%
"Aug 27, 2018","2,884.69","2,896.74",0.77%
"Aug 24, 2018","2,862.35","2,874.69",0.62%
"Aug 23, 2018","2,860.29","2,856.98",-0.17%
"Aug 22, 2018","2,860.99","2,861.82",-0.04%
"Aug 21, 2018","2,861.51","2,862.96",0.21%
"Aug 20, 2018","2,853.93","2,857.05",0.24%
"Aug 17, 2018","2,838.32","2,850.13",0.33%
"Aug 16, 2018","2,831.44","2,840.69",0.79%
"Aug 15, 2018","2,827.95","2,818.37",-0.76%
"Aug 14, 2018","2,827.88","2,839.96",0.64%
"Aug 13, 2018","2,835.46","2,821.93",-0.40%
"Aug 10, 2018","2,838.90","2,833.28",-0.71%
"Aug 09, 2018","2,857.19","2,853.58",-0.14%
"Aug 08, 2018","2,856.79","2,857.70",-0.03%
"Aug 07, 2018","2,855.92","2,858.45",0.28%
"Aug 06, 2018","2,840.29","2,850.40",0.35%
"Aug 03, 2018","2,829.62","2,840.35",0.46%
"Aug 02, 2018","2,800.48","2,827.22",0.49%
"Aug 01, 2018","2,821.17","2,813.36",-0.10%
"Jul 31, 2018","2,809.73","2,816.29",0.49%
"Jul 30, 2018","2,819.00","2,802.60",-0.58%
"Jul 27, 2018","2,842.35","2,818.82",-0.66%
"Jul 26, 2018","2,835.49","2,837.44",-0.30%
"Jul 25, 2018","2,817.73","2,846.07",0.91%
"Jul 24, 2018","2,820.68","2,820.40",0.48%
"Jul 23, 2018","2,799.17","2,806.98",0.18%
"Jul 20, 2018","2,804.55","2,801.83",-0.09%
"Jul 19, 2018","2,809.37","2,804.49",-0.40%
"Jul 18, 2018","2,811.35","2,815.62",0.22%
"Jul 17, 2018","2,789.34","2,809.55",0.40%
"Jul 16, 2018","2,797.36","2,798.43",-0.10%
"Jul 13, 2018","2,796.93","2,801.31",0.11%
"Jul 12, 2018","2,783.14","2,798.29",0.87%
"Jul 11, 2018","2,779.82","2,774.02",-0.71%
"Jul 10, 2018","2,788.56","2,793.84",0.35%
"Jul 09, 2018","2,775.62","2,784.17",0.88%
"Jul 06, 2018","2,737.68","2,759.82",0.85%
"Jul 05, 2018","2,724.19","2,736.61",0.86%
"Jul 03, 2018","2,733.27","2,713.22",-0.49%
"Jul 02, 2018","2,704.95","2,726.71",0.31%
"Jun 29, 2018","2,727.13","2,718.37",0.08%
"Jun 28, 2018","2,698.69","2,716.31",0.62%
"Jun 27, 2018","2,728.45","2,699.63",-0.86%
"Jun 26, 2018","2,722.12","2,723.06",0.22%
"Jun 25, 2018","2,742.94","2,717.07",-1.37%
"Jun 22, 2018","2,760.79","2,754.88",0.19%
"Jun 21, 2018","2,769.28","2,749.76",-0.63%
"Jun 20, 2018","2,769.73","2,767.32",0.17%
"Jun 19, 2018","2,752.01","2,762.59",-0.40%
"Jun 18, 2018","2,765.79","2,773.75",-0.21%
"Jun 15, 2018","2,777.78","2,779.66",-0.10%
"Jun 14, 2018","2,783.21","2,782.49",0.25%
"Jun 13, 2018","2,787.94","2,775.63",-0.40%
"Jun 12, 2018","2,785.60","2,786.85",0.17%
"Jun 11, 2018","2,780.18","2,782.00",0.11%
"Jun 08, 2018","2,765.84","2,779.03",0.31%
"Jun 07, 2018","2,774.84","2,770.37",-0.07%
"Jun 06, 2018","2,753.25","2,772.35",0.86%
"Jun 05, 2018","2,748.46","2,748.80",0.07%
"Jun 04, 2018","2,741.67","2,746.87",0.45%
"Jun 01, 2018","2,718.70","2,734.62",1.08%
"May 31, 2018","2,720.98","2,705.27",-0.69%
"May 30, 2018","2,702.43","2,724.01",1.27%
"May 29, 2018","2,705.11","2,689.86",-1.16%
"May 25, 2018","2,723.60","2,721.33",-0.24%
"May 24, 2018","2,730.94","2,727.76",-0.20%
"May 23, 2018","2,713.98","2,733.29",0.32%
"May 22, 2018","2,738.34","2,724.44",-0.31%
"May 21, 2018","2,735.39","2,733.01",0.74%
"May 18, 2018","2,717.35","2,712.97",-0.26%
"May 17, 2018","2,719.71","2,720.13",-0.09%
"May 16, 2018","2,712.62","2,722.46",0.41%
"May 15, 2018","2,718.59","2,711.45",-0.68%
"May 14, 2018","2,738.47","2,730.13",0.09%
"May 11, 2018","2,722.70","2,727.72",0.17%
"May 10, 2018","2,705.02","2,723.07",0.94%
"May 09, 2018","2,678.12","2,697.79",0.97%
"May 08, 2018","2,670.26","2,671.92",-0.03%
"May 07, 2018","2,680.34","2,672.63",0.35%
"May 04, 2018","2,621.45","2,663.42",1.28%
"May 03, 2018","2,628.08","2,629.73",-0.23%
"May 02, 2018","2,654.24","2,635.67",-0.72%
"May 01, 2018","2,642.96","2,654.80",0.25%
"Apr 30, 2018","2,682.51","2,648.05",-0.82%
"Apr 27, 2018","2,675.47","2,669.91",0.11%
"Apr 26, 2018","2,651.65","2,666.94",1.04%
"Apr 25, 2018","2,634.92","2,639.40",0.18%
"Apr 24, 2018","2,680.80","2,634.56",-1.34%
"Apr 23, 2018","2,675.40","2,670.29",0.01%
"Apr 20, 2018","2,692.56","2,670.14",-0.85%
"Apr 19, 2018","2,701.16","2,693.13",-0.57%
"Apr 18, 2018","2,710.11","2,708.64",0.08%
"Apr 17, 2018","2,692.74","2,706.39",1.07%
"Apr 16, 2018","2,670.10","2,677.84",0.81%
"Apr 13, 2018","2,676.90","2,656.30",-0.29%
"Apr 12, 2018","2,653.83","2,663.99",0.83%
"Apr 11, 2018","2,643.89","2,642.19",-0.55%
"Apr 10, 2018","2,638.41","2,656.87",1.67%
"Apr 09, 2018","2,617.18","2,613.16",0.33%
"Apr 06, 2018","2,645.82","2,604.47",-2.19%
"Apr 05, 2018","2,657.36","2,662.84",0.69%
"Apr 04, 2018","2,584.04","2,644.69",1.16%
"Apr 03, 2018","2,592.17","2,614.45",1.26%
"Apr 02, 2018","2,633.45","2,581.88",-2.23%
"Mar 29, 2018","2,614.41","2,640.87",1.38%
"Mar 28, 2018","2,611.30","2,605.00",-0.29%
"Mar 27, 2018","2,667.57","2,612.62",-1.73%
"Mar 26, 2018","2,619.35","2,658.55",2.72%
"Mar 23, 2018","2,646.71","2,588.26",-2.10%
"Mar 22, 2018","2,691.36","2,643.69",-2.52%
"Mar 21, 2018","2,714.99","2,711.93",-0.18%
"Mar 20, 2018","2,715.05","2,716.94",0.15%
"Mar 19, 2018","2,741.38","2,712.92",-1.42%
"Mar 16, 2018","2,750.57","2,752.01",0.17%
"Mar 15, 2018","2,754.27","2,747.33",-0.08%
"Mar 14, 2018","2,774.06","2,749.48",-0.57%
"Mar 13, 2018","2,792.31","2,765.31",-0.64%
"Mar 12, 2018","2,790.54","2,783.02",-0.13%
"Mar 09, 2018","2,752.91","2,786.57",1.74%
"Mar 08, 2018","2,732.75","2,738.97",0.45%
"Mar 07, 2018","2,710.18","2,726.80",-0.05%
"Mar 06, 2018","2,730.18","2,728.12",0.26%
"Mar 05, 2018","2,681.06","2,720.94",1.10%
"Mar 02, 2018","2,658.89","2,691.25",0.51%
"Mar 01, 2018","2,715.22","2,677.67",-1.33%
"Feb 28, 2018","2,753.78","2,713.83",-1.11%
"Feb 27, 2018","2,780.45","2,744.28",-1.27%
"Feb 26, 2018","2,757.37","2,779.60",1.18%
"Feb 23, 2018","2,715.80","2,747.30",1.60%
"Feb 22, 2018","2,710.42","2,703.96",0.10%
"Feb 21, 2018","2,720.53","2,701.33",-0.55%
"Feb 20, 2018","2,722.99","2,716.26",-0.58%
"Feb 16, 2018","2,727.14","2,732.22",0.04%
"Feb 15, 2018","2,713.46","2,731.20",1.21%
"Feb 14, 2018","2,651.21","2,698.63",1.34%
"Feb 13, 2018","2,646.27","2,662.94",0.26%
"Feb 12, 2018","2,636.75","2,656.00",1.39%
"Feb 09, 2018","2,601.78","2,619.55",1.49%
"Feb 08, 2018","2,685.01","2,581.00",-3.75%
"Feb 07, 2018","2,690.95","2,681.66",-0.50%
"Feb 06, 2018","2,614.78","2,695.14",1.74%
"Feb 05, 2018","2,741.06","2,648.94",-4.10%
"Feb 02, 2018","2,808.92","2,762.13",-2.12%
"Feb 01, 2018","2,816.45","2,821.98",-0.06%
"Jan 31, 2018","2,832.41","2,823.81",0.05%
"Jan 30, 2018","2,832.74","2,822.43",-1.09%
"Jan 29, 2018","2,867.23","2,853.53",-0.67%
"Jan 26, 2018","2,847.48","2,872.87",1.18%
"Jan 25, 2018","2,846.24","2,839.25",0.06%
"Jan 24, 2018","2,845.42","2,837.54",-0.06%
"Jan 23, 2018","2,835.05","2,839.13",0.22%
"Jan 22, 2018","2,809.16","2,832.97",0.81%
"Jan 19, 2018","2,802.60","2,810.30",0.44%
"Jan 18, 2018","2,802.40","2,798.03",-0.16%
"Jan 17, 2018","2,784.99","2,802.56",0.94%
"Jan 16, 2018","2,798.96","2,776.42",-0.35%
"Jan 12, 2018","2,770.18","2,786.24",0.67%
"Jan 11, 2018","2,752.97","2,767.56",0.70%
"Jan 10, 2018","2,745.55","2,748.23",-0.11%
"Jan 09, 2018","2,751.15","2,751.29",0.13%
"Jan 08, 2018","2,742.67","2,747.71",0.17%
"Jan 05, 2018","2,731.33","2,743.15",0.70%
"Jan 04, 2018","2,719.31","2,723.99",0.40%
"Jan 03, 2018","2,697.85","2,713.06",0.64%
"Jan 02, 2018","2,683.73","2,695.81",0.83%
"Dec 29, 2017","2,689.15","2,673.61",-0.52%
"Dec 28, 2017","2,686.10","2,687.54",0.18%
"Dec 27, 2017","2,682.10","2,682.62",0.08%
"Dec 26, 2017","2,679.09","2,680.50",-0.11%
"Dec 22, 2017","2,684.22","2,683.34",-0.05%
"Dec 21, 2017","2,683.02","2,684.57",0.20%
"Dec 20, 2017","2,688.18","2,679.25",-0.08%
"Dec 19, 2017","2,692.71","2,681.47",-0.32%
"Dec 18, 2017","2,685.92","2,690.16",0.54%
"Dec 15, 2017","2,660.63","2,675.81",0.90%
"Dec 14, 2017","2,665.87","2,652.01",-0.41%
"Dec 13, 2017","2,667.59","2,662.85",-0.05%
"Dec 12, 2017","2,661.73","2,664.11",0.15%
"Dec 11, 2017","2,652.19","2,659.99",0.32%
"Dec 08, 2017","2,646.21","2,651.50",0.55%
"Dec 07, 2017","2,628.38","2,636.98",0.29%
"Dec 06, 2017","2,626.24","2,629.27",-0.01%
"Dec 05, 2017","2,639.78","2,629.57",-0.37%
"Dec 04, 2017","2,657.19","2,639.44",-0.11%
"Dec 01, 2017","2,645.10","2,642.22",-0.20%
"Nov 30, 2017","2,633.93","2,647.58",0.82%
"Nov 29, 2017","2,627.82","2,626.07",-0.04%
"Nov 28, 2017","2,605.94","2,627.04",0.98%
"Nov 27, 2017","2,602.66","2,601.42",-0.04%
"Nov 24, 2017","2,600.42","2,602.42",0.21%
"Nov 22, 2017","2,600.31","2,597.08",-0.08%
"Nov 21, 2017","2,589.17","2,599.03",0.65%
"Nov 20, 2017","2,579.49","2,582.14",0.13%
"Nov 17, 2017","2,582.94","2,578.85",-0.26%
"Nov 16, 2017","2,572.95","2,585.64",0.82%
"Nov 15, 2017","2,569.45","2,564.62",-0.55%
"Nov 14, 2017","2,577.75","2,578.87",-0.23%
"Nov 13, 2017","2,576.53","2,584.84",0.10%
"Nov 10, 2017","2,580.18","2,582.30",-0.09%
"Nov 09, 2017","2,584.00","2,584.62",-0.38%
"Nov 08, 2017","2,588.71","2,594.38",0.14%
"Nov 07, 2017","2,592.11","2,590.64",-0.02%
"Nov 06, 2017","2,587.47","2,591.13",0.13%
"Nov 03, 2017","2,581.93","2,587.84",0.31%
"Nov 02, 2017","2,579.46","2,579.85",0.02%
"Nov 01, 2017","2,583.21","2,579.36",0.16%
"Oct 31, 2017","2,575.99","2,575.26",0.09%
"Oct 30, 2017","2,577.75","2,572.83",-0.32%
"Oct 27, 2017","2,570.26","2,581.07",0.81%
"Oct 26, 2017","2,560.08","2,560.40",0.13%
"Oct 25, 2017","2,566.52","2,557.15",-0.47%
"Oct 24, 2017","2,568.66","2,569.13",0.16%
"Oct 23, 2017","2,578.08","2,564.98",-0.40%
"Oct 20, 2017","2,567.56","2,575.21",0.51%
"Oct 19, 2017","2,553.39","2,562.10",0.03%
"Oct 18, 2017","2,562.87","2,561.26",0.07%
"Oct 17, 2017","2,557.17","2,559.36",0.07%
"Oct 16, 2017","2,555.57","2,557.64",0.18%
"Oct 13, 2017","2,555.66","2,553.17",0.09%
"Oct 12, 2017","2,552.88","2,550.93",-0.17%
"Oct 11, 2017","2,550.62","2,555.24",0.18%
"Oct 10, 2017","2,549.99","2,550.64",0.23%
"Oct 09, 2017","2,551.39","2,544.73",-0.18%
"Oct 06, 2017","2,547.44","2,549.33",-0.11%
"Oct 05, 2017","2,540.86","2,552.07",0.56%
"Oct 04, 2017","2,533.48","2,537.74",0.12%
"Oct 03, 2017","2,530.34","2,534.58",0.22%
"Oct 02, 2017","2,521.20","2,529.12",0.39%
"Sep 29, 2017","2,509.96","2,519.36",0.37%
"Sep 28, 2017","2,503.41","2,510.06",0.12%
"Sep 27, 2017","2,503.30","2,507.04",0.41%
"Sep 26, 2017","2,501.04","2,496.84",0.01%
"Sep 25, 2017","2,499.39","2,496.66",-0.22%
"Sep 22, 2017","2,497.26","2,502.22",0.06%
"Sep 21, 2017","2,507.16","2,500.60",-0.30%
"Sep 20, 2017","2,506.84","2,508.24",0.06%
"Sep 19, 2017","2,506.29","2,506.65",0.11%
"Sep 18, 2017","2,502.51","2,503.87",0.15%
"Sep 15, 2017","2,495.67","2,500.23",0.18%
